Living with parents or boarding,789,LivingSituations
I'll live there,790,LoanPurchaseReasons
An investment property,791,LoanPurchaseReasons
Purchase Residential Property,792,LoanPurposes
Refinance Residential Property,793,LoanPurposes
Construct Residential Property on Vacant Land,794,LoanPurposes
Purchase Vacant Land Construct Residential Property,795,LoanPurposes
Purchase Vacant Land,796,LoanPurposes
Save money,797,LoanRefinanceReason
Borrow more money,798,LoanRefinanceReason
Unhappy with my current lender,799,LoanRefinanceReason
Off the plan,804,LoanTypes
Established,805,LoanTypes
Newly constructed,806,LoanTypes
Vacant land to build on,807,LoanTypes
Vacant land and new construction,808,LoanTypes
Metro,809,LocationCategories
Non Metro,810,LocationCategories
Regional,811,LocationCategories
National,812,LocationCategories
Inner-City,813,LocationCategories
High Density,814,LocationCategories
De-facto,815,MaritalStatuses
Married,816,MaritalStatuses
Single,817,MaritalStatuses
Divorced,818,MaritalStatuses
Widowed,819,MaritalStatuses
CLAVMRE01,820,NotificationTypes
CLAVMPV01,821,NotificationTypes
CLPI01,822,NotificationTypes
CLPD01,823,NotificationTypes
Weekly,824,Periods
Fortnightly,825,Periods
Monthly,826,Periods
Quarterly,827,Periods
Half Yearly,828,Periods
Annually,829,Periods
Read Only,830,PermissionGrantTypes
Borrower,831,PersonTypes
Guarantor,832,PersonTypes
Professional Adviser,833,PersonTypes
Related Party,834,PersonTypes
Continue to work beyond typical retirement age,835,PostRetirementRepaymentPlan
Accelerate loan repayments nearing retirement,836,PostRetirementRepaymentPlan
Sale of an investment asset such as investment property or shares,837,PostRetirementRepaymentPlan
Utilising a lump sum withdrawal from superannuation,838,PostRetirementRepaymentPlan
Utilising passive post-retirement income streams,839,PostRetirementRepaymentPlan
Other,840,PostRetirementRepaymentPlan
Retail,841,PropertyCommercialTypes
Office,842,PropertyCommercialTypes
Industrial,843,PropertyCommercialTypes
I’m looking to sell this property,844,PropertyReportRelationships
I’m considering buying this property,845,PropertyReportRelationships
I’d like to refinance this property,846,PropertyReportRelationships
No reason|| I’m just a nosy neighbour,847,PropertyReportRelationships
Established Property,848,PropertyResidentialTypes
New Property,849,PropertyResidentialTypes
Vacant Land,850,PropertyResidentialTypes
Residential,851,PropertyTypes
Commercial,852,PropertyTypes
I'd like to lock in a lower rate,853,ReasonsForRefinancing
Access available equity,854,ReasonsForRefinancing
Consolidate higher interest debt,855,ReasonsForRefinancing
Owns,858,RelationshipTypes
Earns,859,RelationshipTypes
Spends,860,RelationshipTypes
Owes,861,RelationshipTypes
Can provide access to,862,RelationshipTypes
Lawyer for,863,RelationshipTypes
Accountant for,864,RelationshipTypes
Interest Only,865,RepaymentTypes
Principal and Interest,866,RepaymentTypes
A combination of both,867,RepaymentTypes
I’d like to have certainty of repayments for budgeting purposes,868,RepaymentsFixedRateReasons
I'm concerned rates will rise and want to lock in a lower rate,869,RepaymentsFixedRateReasons
Other,870,RepaymentsFixedRateReasons
Accommodate temporary reduction in income,871,RepaymentsInterestOnlyReasons
Accommodate anticipated large non-recurring expenses,872,RepaymentsInterestOnlyReasons
Accommodate variable and unpredictable income,873,RepaymentsInterestOnlyReasons
Create funds for investment purposes,874,RepaymentsInterestOnlyReasons
Taxation|| financial or accounting reasons,875,RepaymentsInterestOnlyReasons
Other reason,876,RepaymentsInterestOnlyReasons
Mr,877,Salutations
Ms,878,Salutations
Miss,879,Salutations
Mrs,880,Salutations
Mx,881,Salutations
Dr,882,Salutations
Hon,883,Salutations
Property,884,SecurityTypes
St,885,StreetTypes
Rd,886,StreetTypes
Ave,887,StreetTypes
Arc,888,StreetTypes
Bvd,889,StreetTypes
Cl,890,StreetTypes
Ct,891,StreetTypes
Cres,892,StreetTypes
Dr,893,StreetTypes
Esp,894,StreetTypes
Gr,895,StreetTypes
Hwy,896,StreetTypes
Lane,897,StreetTypes
Pde,898,StreetTypes
Pl,899,StreetTypes
Sq,900,StreetTypes
Tce,901,StreetTypes
Hike,902,StreetTypes
Awlk,903,StreetTypes
Bull,904,StreetTypes
Triangle,905,StreetTypes
Flts,906,StreetTypes
Acre,907,StreetTypes
Bran,908,StreetTypes
Bdge,909,StreetTypes
Crk,910,StreetTypes
Cuwy,911,StreetTypes
Accs,912,StreetTypes
Ally,913,StreetTypes
Alwy,914,StreetTypes
Ambl,915,StreetTypes
App,916,StreetTypes
Artl,917,StreetTypes
Arty,918,StreetTypes
Ba,919,StreetTypes
Bank,920,StreetTypes
Bay,921,StreetTypes
Bch,922,StreetTypes
Bend,923,StreetTypes
Bwlk,924,StreetTypes
Bvde,925,StreetTypes
Bowl,926,StreetTypes
Br,927,StreetTypes
Brae,928,StreetTypes
Brk,929,StreetTypes
Bret,930,StreetTypes
Bdwy,931,StreetTypes
Brow,932,StreetTypes
Bypa,933,StreetTypes
Bywy,934,StreetTypes
Cswy,935,StreetTypes
Ctr,936,StreetTypes
Cnwy,937,StreetTypes
Ch,938,StreetTypes
Cir,939,StreetTypes
Clt,940,StreetTypes
Cct,941,StreetTypes
Crcs,942,StreetTypes
Clr,943,StreetTypes
Cmmn,944,StreetTypes
Cncd,945,StreetTypes
Con,946,StreetTypes
Cntn,947,StreetTypes
Cps,948,StreetTypes
Cnr,949,StreetTypes
Cso,950,StreetTypes
Crse,951,StreetTypes
Ctyd,952,StreetTypes
Cove,953,StreetTypes
Cr,954,StreetTypes
Crst,955,StreetTypes
Crf,956,StreetTypes
Crss,957,StreetTypes
Crsg,958,StreetTypes
Csac,959,StreetTypes
Cutt,960,StreetTypes
Dale,961,StreetTypes
Dell,962,StreetTypes
Dene,963,StreetTypes
De,964,StreetTypes
Dip,965,StreetTypes
Div,966,StreetTypes
Dock,967,StreetTypes
Dom,968,StreetTypes
Down,969,StreetTypes
Dwns,970,StreetTypes
Dvwy,971,StreetTypes
Esmt,972,StreetTypes
Edge,973,StreetTypes
Elb,974,StreetTypes
End,975,StreetTypes
Ent,976,StreetTypes
Est,977,StreetTypes
Exp,978,StreetTypes
Fawy,979,StreetTypes
Ftrk,980,StreetTypes
Fitr,981,StreetTypes
Flat,982,StreetTypes
Folw,983,StreetTypes
Ftwy,984,StreetTypes
Ford,985,StreetTypes
Fshr,986,StreetTypes
Fork,987,StreetTypes
Form,988,StreetTypes
Fwy,989,StreetTypes
Frtg,990,StreetTypes
Gap,991,StreetTypes
Gdn,992,StreetTypes
Gdns,993,StreetTypes
Gte,994,StreetTypes
Gwy,995,StreetTypes
Glde,996,StreetTypes
Glen,997,StreetTypes
Gra,998,StreetTypes
Grn,999,StreetTypes
Gly,1000,StreetTypes
Hvn,1001,StreetTypes
Hth,1002,StreetTypes
Hts,1003,StreetTypes
Hird,1004,StreetTypes
Hill,1005,StreetTypes
Hllw,1006,StreetTypes
Hub,1007,StreetTypes
Inlt,1008,StreetTypes
Intg,1009,StreetTypes
Id,1010,StreetTypes
Jnc,1011,StreetTypes
Key,1012,StreetTypes
Keys,1013,StreetTypes
Knol,1014,StreetTypes
Ldg,1015,StreetTypes
Lnwy,1016,StreetTypes
Line,1017,StreetTypes
Link,1018,StreetTypes
Lkt,1019,StreetTypes
Loop,1020,StreetTypes
Lynn,1021,StreetTypes
Mall,1022,StreetTypes
Manr,1023,StreetTypes
Mead,1024,StreetTypes
Mndr,1025,StreetTypes
Mews,1026,StreetTypes
Mtwy,1027,StreetTypes
Nook,1028,StreetTypes
Otlt,1029,StreetTypes
Otlk,1030,StreetTypes
Oval,1031,StreetTypes
Prds,1032,StreetTypes
Park,1033,StreetTypes
Pwy,1034,StreetTypes
Pass,1035,StreetTypes
Psge,1036,StreetTypes
Path,1037,StreetTypes
Pway,1038,StreetTypes
Piaz,1039,StreetTypes
Plza,1040,StreetTypes
Pkt,1041,StreetTypes
Pnt,1042,StreetTypes
Port,1043,StreetTypes
Prec,1044,StreetTypes
Prom,1045,StreetTypes
Prst,1046,StreetTypes
Qdrt,1047,StreetTypes
Qy,1048,StreetTypes
Qys,1049,StreetTypes
Rmbl,1050,StreetTypes
Ramp,1051,StreetTypes
Rnge,1052,StreetTypes
Rch,1053,StreetTypes
Res,1054,StreetTypes
Rest,1055,StreetTypes
Rtt,1056,StreetTypes
Rtn,1057,StreetTypes
Ride,1058,StreetTypes
Rdge,1059,StreetTypes
Rise,1060,StreetTypes
Rsng,1061,StreetTypes
Rvr,1062,StreetTypes
Rdwy,1063,StreetTypes
Rty,1064,StreetTypes
Rnd,1065,StreetTypes
Rte,1066,StreetTypes
Row,1067,StreetTypes
Rowe,1068,StreetTypes
Rue,1069,StreetTypes
Run,1070,StreetTypes
Svwy,1071,StreetTypes
Shun,1072,StreetTypes
Skln,1073,StreetTypes
Slpe,1074,StreetTypes
Spur,1075,StreetTypes
Stps,1076,StreetTypes
Strt,1077,StreetTypes
Stai,1078,StreetTypes
Strp,1079,StreetTypes
Sbwy,1080,StreetTypes
Tarn,1081,StreetTypes
Thfr,1082,StreetTypes
Thru,1083,StreetTypes
Tlwy,1084,StreetTypes
Top,1085,StreetTypes
Tor,1086,StreetTypes
Trk,1087,StreetTypes
Trl,1088,StreetTypes
Tkwy,1089,StreetTypes
Turn,1090,StreetTypes
Twist,1091,StreetTypes
Upas,1092,StreetTypes
Vale,1093,StreetTypes
Vlly,1094,StreetTypes
Viad,1095,StreetTypes
View,1096,StreetTypes
Vws,1097,StreetTypes
Vlla,1098,StreetTypes
Vsta,1099,StreetTypes
Walk,1100,StreetTypes
Wkwy,1101,StreetTypes
Wtrs,1102,StreetTypes
Wtwy,1103,StreetTypes
Way,1104,StreetTypes
Whrf,1105,StreetTypes
Wds,1106,StreetTypes
Wynd,1107,StreetTypes
Wd,1108,StreetTypes
Cut,1109,StreetTypes
Dash,1110,StreetTypes
Dstr,1111,StreetTypes
Extn,1112,StreetTypes
Fbrk,1113,StreetTypes
Flne,1114,StreetTypes
Hills,1115,StreetTypes
Ladr,1116,StreetTypes
Lead,1117,StreetTypes
Ledr,1118,StreetTypes
Mile,1119,StreetTypes
Tmwy,1120,StreetTypes
Tvse,1121,StreetTypes
Tunl,1122,StreetTypes
Vlls,1123,StreetTypes
Brdwlk,1124,StreetTypes
Clde,1125,StreetTypes
Cmmns,1126,StreetTypes
Frnt,1127,StreetTypes
Hrbr,1128,StreetTypes
Mew,1129,StreetTypes
Nth,1130,StreetTypes
Null,1131,StreetTypes
Plms,1132,StreetTypes
Psla,1133,StreetTypes
Quad,1134,StreetTypes
Reef,1135,StreetTypes
Rofw,1136,StreetTypes
Ring,1137,StreetTypes
Rds,1138,StreetTypes
Sth,1139,StreetTypes
Stra,1140,StreetTypes
Verge,1141,StreetTypes
Vlge,1142,StreetTypes
Vue,1143,StreetTypes
Wade,1144,StreetTypes
Yard,1145,StreetTypes
Mart,1146,StreetTypes
Bswy,1147,StreetTypes
East,1148,StreetTypes
West,1149,StreetTypes
Part,1150,StreetTypes
Conr,1151,StreetTypes
Bdy,1152,StreetTypes
Crvr,1153,StreetTypes
Mz,1154,StreetTypes
Apartment,1155,SubpropertyTypes
Unit,1156,SubpropertyTypes
Townhouse,1157,SubpropertyTypes
Factory,1158,SubpropertyTypes
Flat,1159,SubpropertyTypes
Marine Berth,1160,SubpropertyTypes
Office,1161,SubpropertyTypes
Room,1162,SubpropertyTypes
Shed,1163,SubpropertyTypes
Shop,1164,SubpropertyTypes
Site,1165,SubpropertyTypes
Stall,1166,SubpropertyTypes
Suite,1167,SubpropertyTypes
Villa,1168,SubpropertyTypes
Warehouse,1169,SubpropertyTypes
Invest in another residential property,1170,UseOfEquity
Renovate my current property,1171,UseOfEquity
Invest in shares or managed funds,1172,UseOfEquity
Invest in my business,1173,UseOfEquity
Other purposes (e.g. to buy a car),1174,UseOfEquity
Accountant or tax agent,1176,ExpenseLivingPropertyDetailTypes
Abarth,1179,Vehicles
AC,1180,Vehicles
Acura,1181,Vehicles
AIXAM,1182,Vehicles
Alfa Romeo,1183,Vehicles
Alpine,1184,Vehicles
Arash,1185,Vehicles
Ariel,1186,Vehicles
Artega,1187,Vehicles
Ascari,1188,Vehicles
Aston Martin,1189,Vehicles
Audi,1190,Vehicles
AvtoVAZ,1191,Vehicles
BAIC,1192,Vehicles
Bentley,1193,Vehicles
BMW,1194,Vehicles
Borgward,1195,Vehicles
Brilliance,1196,Vehicles
Bristol,1197,Vehicles
Bufori,1198,Vehicles
Bugatti,1199,Vehicles
Buick,1200,Vehicles
Byton,1201,Vehicles
Cadillac,1202,Vehicles
Caterham,1203,Vehicles
Changan,1204,Vehicles
Changhe,1205,Vehicles
Chery,1206,Vehicles
Chevrolet,1207,Vehicles
Chrysler,1208,Vehicles
Citroen,1209,Vehicles
Coda,1210,Vehicles
CT&T,1211,Vehicles
Dacia,1212,Vehicles
Daewoo,1213,Vehicles
DAF,1214,Vehicles
Daihatsu,1215,Vehicles
Datsun,1216,Vehicles
Dodge,1217,Vehicles
Donkervoort,1218,Vehicles
DS,1219,Vehicles
Ferrari,1220,Vehicles
Fiat,1221,Vehicles
Fisker,1222,Vehicles
Force Motors,1223,Vehicles
Ford,1224,Vehicles
Foton,1225,Vehicles
GAZ,1226,Vehicles
Geely,1227,Vehicles
Genesis,1228,Vehicles
Ginetta,1229,Vehicles
GMC,1230,Vehicles
Great Wall,1231,Vehicles
Haima,1232,Vehicles
Hino,1233,Vehicles
Holden,1234,Vehicles
Honda,1235,Vehicles
Hyundai,1236,Vehicles
Iconic,1237,Vehicles
Infiniti,1238,Vehicles
Isuzu,1239,Vehicles
JAC,1240,Vehicles
Jaguar,1241,Vehicles
Jeep,1242,Vehicles
JMC,1243,Vehicles
Kia,1244,Vehicles
Koenigsegg,1245,Vehicles
Lamborghini,1246,Vehicles
Lancia,1247,Vehicles
Land Rover,1248,Vehicles
Landwind,1249,Vehicles
Lexus,1250,Vehicles
Lifan,1251,Vehicles
Lincoln,1252,Vehicles
Lotus,1253,Vehicles
Luxgen,1254,Vehicles
Magna Steyr,1255,Vehicles
Mahindra,1256,Vehicles
Maserati,1257,Vehicles
Maxus,1258,Vehicles
Maybach,1259,Vehicles
Mazda,1260,Vehicles
Mazzanti,1261,Vehicles
McLaren,1262,Vehicles
Mercedes-Benz,1263,Vehicles
MG,1264,Vehicles
Mini,1265,Vehicles
Mitsubishi,1266,Vehicles
Mitsuoka,1267,Vehicles
Morgan,1268,Vehicles
Morris,1269,Vehicles
NIO,1270,Vehicles
Nissan,1271,Vehicles
Noble,1272,Vehicles
Opel,1273,Vehicles
Pagani,1274,Vehicles
Perodua,1275,Vehicles
Peugeot,1276,Vehicles
Polestar,1277,Vehicles
Pontiac,1278,Vehicles
Porsche,1279,Vehicles
Proton,1280,Vehicles
Ram,1281,Vehicles
Reliant,1282,Vehicles
Renault,1283,Vehicles
Rimac,1284,Vehicles
Rivian,1285,Vehicles
Rolls-Royce,1286,Vehicles
RUF,1287,Vehicles
Saab,1288,Vehicles
Saleen,1289,Vehicles
Saturn,1290,Vehicles
Scion,1291,Vehicles
SEAT,1292,Vehicles
Senova,1293,Vehicles
SIN Cars,1294,Vehicles
Skoda,1295,Vehicles
Smart,1296,Vehicles
Spyker,1297,Vehicles
Ssangyong,1298,Vehicles
Subaru,1299,Vehicles
Suzuki,1300,Vehicles
Tata,1301,Vehicles
Tatra,1302,Vehicles
Tesla,1303,Vehicles
Toyota,1304,Vehicles
Trumpchi,1305,Vehicles
TVR,1306,Vehicles
Vauxhall,1307,Vehicles
Volkswagen,1308,Vehicles
Volvo,1309,Vehicles
W Motors,1310,Vehicles
Wiesmann,1311,Vehicles
Zenos,1312,Vehicles
Zenvo,1313,Vehicles
Abbotsford,1314,Vehicles
Abra,1316,Vehicles
Acabion,1317,Vehicles
Access Motors,1318,Vehicles
Ace Motor Corporation,1319,Vehicles
Adiva,1320,Vehicles
Adler,1321,Vehicles
Adly Moto,1322,Vehicles
Aeon,1323,Vehicles
Aermacchi,1324,Vehicles
Aeromere,1325,Vehicles
AGF,1326,Vehicles
Agrale,1327,Vehicles
Agrati Garelli,1328,Vehicles
AJP,1329,Vehicles
AJS,1330,Vehicles
AJW Motorcycles,1331,Vehicles
AKT Motos,1332,Vehicles
Alcyon,1333,Vehicles
Alexander Leutner & Co.,1334,Vehicles
Alfer,1335,Vehicles
Alligator Motorcycle Company,1336,Vehicles
Allstate,1337,Vehicles
Alta Andhra Pradesh Scooters Limited,1338,Vehicles
Ambassador Motorcycles,1339,Vehicles
American IronHorse,1340,Vehicles
API,1341,Vehicles
Aprilia,1342,Vehicles
Arch Motorcycle,1343,Vehicles
Ardie,1344,Vehicles
Ariel Motor Company,1345,Vehicles
Armstrong,1346,Vehicles
Associated Motor Cycles,1347,Vehicles
ATK Motorcycles,1348,Vehicles
Automoto,1349,Vehicles
Autozodiaco,1350,Vehicles
Bajaj Auto,1351,Vehicles
Balkan,1352,Vehicles
Baotian Motorcycle Company,1353,Vehicles
Beardmore Precision,1354,Vehicles
Benelli,1355,Vehicles
Bennett & Barkell Motorcycles,1356,Vehicles
Beta Motor,1357,Vehicles
Bianchi,1358,Vehicles
Bimota,1359,Vehicles
Blackburne,1360,Vehicles
Blata,1361,Vehicles
BMW Motorrad,1362,Vehicles
Böhmerland,1363,Vehicles
Bombardier Recreational Products,1364,Vehicles
Boss Hoss Cycles,1365,Vehicles
Brammo Inc.,1366,Vehicles
Brasil & Movimento,1367,Vehicles
Britten Motorcycle Company,1368,Vehicles
Brough Motorcycles,1369,Vehicles
Brough Superior,1370,Vehicles
Brumana Pugliese,1371,Vehicles
BSA Company,1372,Vehicles
Buell Motorcycle Company,1373,Vehicles
Bultaco,1374,Vehicles
Cagiva,1375,Vehicles
Calthorpe Motor Company,1376,Vehicles
Can-Am Motorcycles,1377,Vehicles
Carabela,1378,Vehicles
Casal,1379,Vehicles
Ceccato,1380,Vehicles
Centralne Warsztaty Samochodowe,1381,Vehicles
Česká zbrojovka Strakonice,1382,Vehicles
Chang Jiang,1383,Vehicles
Cheney Racing,1384,Vehicles
Cimatti,1385,Vehicles
Cleveland CycleWerks,1386,Vehicles
Clews Competition Motorcycles,1387,Vehicles
Clyno,1388,Vehicles
Confederate Motors,1389,Vehicles
Cooper,1390,Vehicles
Cotton Motor Company,1391,Vehicles
Coventry-Eagle Crocker Motorcycle Company,1392,Vehicles
Cushman,1393,Vehicles
Daelim Motor Company,1394,Vehicles
Dafra Motos,1395,Vehicles
Dayun,1396,Vehicles
Della Ferrera,1397,Vehicles
Delta-Gnom,1398,Vehicles
Derbi,1399,Vehicles
DKW,1400,Vehicles
Dnepr,1401,Vehicles
Dollar,1402,Vehicles
Dot Cycle and Motor Manufacturing Company,1403,Vehicles
Douglas,1404,Vehicles
D-Rad,1405,Vehicles
Dresch,1406,Vehicles
Ducati Motor Holding S.p.A.,1407,Vehicles
DYL Motorcycles,1408,Vehicles
Eisenacher Motorenwerk,1409,Vehicles
Electric Motor Corporation,1410,Vehicles
EMC Motorcycles,1411,Vehicles
Energica Motor Company,1412,Vehicles
Erik Buell Racing,1413,Vehicles
Escorts Group,1414,Vehicles
Eso,1415,Vehicles
Evoke Motorcycles,1416,Vehicles
Excelsior Motor Company,1417,Vehicles
Excelsior Motor Manufacturing & Supply Company,1418,Vehicles
Excelsior-Henderson Motorcycle,1419,Vehicles
Express Werke,1420,Vehicles
FAMEL,1421,Vehicles
Fantic Motor,1422,Vehicles
FB Mondial,1423,Vehicles
Flying Merkel,1424,Vehicles
FN,1425,Vehicles
Francis-Barnett Fischer Motor Company,1426,Vehicles
Frera,1427,Vehicles
Fusi,1428,Vehicles
Galbusera,1429,Vehicles
Garelli Motorcycles,1430,Vehicles
Gas Gas,1431,Vehicles
Ghezzi & Brian,1432,Vehicles
Gilera,1433,Vehicles
Gillet Herstal,1434,Vehicles
GIMA Gnome et Rhône,1435,Vehicles
Gimson,1436,Vehicles
Gorky Motorcycle Plant,1437,Vehicles
Greeves,1438,Vehicles
Haden,1439,Vehicles
Harley-Davidson,1440,Vehicles
Hecker,1441,Vehicles
Helkama Hildebrand & Wolfmüller,1442,Vehicles
Henderson Motorcycle,1443,Vehicles
Hercules,1444,Vehicles
Hero MotoCorp,1445,Vehicles
Hesketh Motorcycles,1446,Vehicles
Hodaka,1447,Vehicles
Hoffmann,1448,Vehicles
Honda,1449,Vehicles
Horex,1450,Vehicles
HRD Motorcycles,1451,Vehicles
Hunter Motorcycles,1452,Vehicles
Husaberg,1453,Vehicles
Husqvarna Motorcycles,1454,Vehicles
Ideal Jawa,1455,Vehicles
IMZ-Ural,1456,Vehicles
Indian Motocycle Manufacturing Company,1457,Vehicles
Innocenti,1458,Vehicles
Iso,1459,Vehicles
Italika,1460,Vehicles
Italjet I,1461,Vehicles
Ivy,1462,Vehicles
IZh,1463,Vehicles
JA Prestwich Industries,1464,Vehicles
James Cycle Co,1465,Vehicles
Jamuna Motorcycles,1466,Vehicles
Janus Motorcycles,1467,Vehicles
JAWA Moto,1468,Vehicles
Jinan Qingqi,1469,Vehicles
Jincheng Suzuki,1470,Vehicles
Juery,1471,Vehicles
Junak,1472,Vehicles
Kawasaki Heavy Industries Motorcycle & Engine,1473,Vehicles
Killinger and Freund Motorcycle,1474,Vehicles
Kinetic Engineering Limited,1475,Vehicles
Kreidler,1476,Vehicles
KTM,1477,Vehicles
Kymco,1478,Vehicles
Lamborghini,1479,Vehicles
Lambretta,1480,Vehicles
Land Electric Motorcycle,1481,Vehicles
Laurin & Klement,1482,Vehicles
Laverda,1483,Vehicles
Lefas,1484,Vehicles
Levis,1485,Vehicles
Lifan,1486,Vehicles
Lightning Motorcycle,1487,Vehicles
Loncin Holdings,1488,Vehicles
Lube Motorcycles,1489,Vehicles
Mahindra Two Wheelers,1490,Vehicles
Maico,1491,Vehicles
Malaguti,1492,Vehicles
Malanca,1493,Vehicles
Maratos,1494,Vehicles
Marine Turbine Technologies,1495,Vehicles
Mars,1496,Vehicles
Martinsyde,1497,Vehicles
Marusho,1498,Vehicles
MAS,1499,Vehicles
Maserati,1500,Vehicles
Matchless,1501,Vehicles
MEBEA,1502,Vehicles
Megelli Motorcycles,1503,Vehicles
Mego,1504,Vehicles
Megola,1505,Vehicles
Meguro,1506,Vehicles
Métisse Motorcycles,1507,Vehicles
Midual,1508,Vehicles
Minarelli,1509,Vehicles
Minerva,1510,Vehicles
Minsk,1511,Vehicles
Mitsubishi Silver Pigeon,1512,Vehicles
Miyata,1513,Vehicles
Modenas,1514,Vehicles
Monark,1515,Vehicles
Mondial,1516,Vehicles
Monet-Goyon,1517,Vehicles
Montesa Honda,1518,Vehicles
Mopeds India Limited,1519,Vehicles
Morbidelli,1520,Vehicles
Moretti Motor Company,1521,Vehicles
Moscow Motorcycle Plant,1522,Vehicles
Moto Guzzi,1523,Vehicles
Moto Morini,1524,Vehicles
Moto Rumi,1525,Vehicles
Motobécane,1526,Vehicles
Motobi,1527,Vehicles
MotoCzysz,1528,Vehicles
Motomel,1529,Vehicles
MotoTrans,1530,Vehicles
MÃ¼nch,1531,Vehicles
Mustang,1532,Vehicles
MV Agusta,1533,Vehicles
MZ Motorrad- und Zweiradwerk,1534,Vehicles
NATI,1535,Vehicles
Naza,1536,Vehicles
Neander,1537,Vehicles
Ner-A-Car,1538,Vehicles
New Hudson Motorcycles,1539,Vehicles
New Imperial Motors,1540,Vehicles
New-Map,1541,Vehicles
Nimbus,1542,Vehicles
Norman Cycles,1543,Vehicles
Norton Motorcycle Company,1544,Vehicles
Nougier,1545,Vehicles
NSU Motorenwerke,1546,Vehicles
OK-Supreme,1547,Vehicles
Opel,1548,Vehicles
Orionette,1549,Vehicles
Osborn Engineering Company,1550,Vehicles
Ossa,1551,Vehicles
Pak Suzuki Motors,1552,Vehicles
Paton,1553,Vehicles
Penton,1554,Vehicles
Peugeot Motocycles,1555,Vehicles
PGO Scooters,1556,Vehicles
Phelon & Moore,1557,Vehicles
PHP Automobiles,1558,Vehicles
Piaggio,1559,Vehicles
Pierce-Arrow Motor Car Company,1560,Vehicles
Podolsk Mechanical Plant,1561,Vehicles
Pope Manufacturing Company,1562,Vehicles
Praga,1563,Vehicles
Premier Motorcycles,1564,Vehicles
Puch,1565,Vehicles
Qianjiang Motorcycle,1566,Vehicles
Quadrant,1567,Vehicles
Quasar,1568,Vehicles
Raleigh Bicycle Company,1569,Vehicles
Ratier,1570,Vehicles
Ravi Motorcycles,1571,Vehicles
Rickman Motorcycles,1572,Vehicles
Ridley Motorcycle Company,1573,Vehicles
Rieju,1574,Vehicles
Rikuo Motorcycle,1575,Vehicles
Roehr Motorcycle Company,1576,Vehicles
Rokon,1577,Vehicles
Royal Enfield,1578,Vehicles
Rudge-Whitworth,1579,Vehicles
Runner Automobiles,1580,Vehicles
Sachs Motorcycles,1581,Vehicles
Sanglas,1582,Vehicles
Santamaria,1583,Vehicles
Saroléa,1584,Vehicles
Scorpa,1585,Vehicles
Scott Motorcycle Company,1586,Vehicles
SFM,1587,Vehicles
Sherco,1588,Vehicles
SHL,1589,Vehicles
Siambretta,1590,Vehicles
Silk,1591,Vehicles
Simplex Manufacturing Corporation,1592,Vehicles
Simson,1593,Vehicles
Singer Motors,1594,Vehicles
SIS,1595,Vehicles
Sokół,1596,Vehicles
Sol Invictus Motorcycle Co.,1597,Vehicles
Sprite,1598,Vehicles
Stevens Motorcycles,1599,Vehicles
Sun,1600,Vehicles
Sunbeam Cycles,1601,Vehicles
Suzuki,1602,Vehicles
SWM,1603,Vehicles
SYM Motors,1604,Vehicles
Taiwan Golden Bee,1605,Vehicles
Tandon Motorcycles,1606,Vehicles
Tehuelche,1607,Vehicles
Tempo,1608,Vehicles
Terra Modena,1609,Vehicles
Terrot,1610,Vehicles
Thor,1611,Vehicles
Thumpstar,1612,Vehicles
Titan Motorcycle Company,1613,Vehicles
TIZ,1614,Vehicles
Tohatsu,1615,Vehicles
Triumph Motorcycles Ltd,1616,Vehicles
Tunturi,1617,Vehicles
TVS Motor Company,1618,Vehicles
United Auto Industries,1619,Vehicles
US Highland,1620,Vehicles
Victory Motorcycles,1621,Vehicles
Villiers Engineering,1622,Vehicles
Vincent Motorcycles,1623,Vehicles
Voskhod Victoria Velocette,1624,Vehicles
Voxan Vespa Vyrus Velomotors,1625,Vehicles
Yamaha Motor Company,1626,Vehicles
Yankee,1627,Vehicles
Yinxiang Motorcycle,1628,Vehicles
Z Electric Vehicle,1629,Vehicles
Zanella,1630,Vehicles
Zenith Motorcycles,1631,Vehicles
Zero Motorcycles,1632,Vehicles
Znen,1633,Vehicles
Zongshen,1634,Vehicles
Zündapp,1635,Vehicles
AbeStar,1636,Vehicles
Relative,1637,RelationshipTypes
Spouse,1638,RelationshipTypes
HECS HELP,1639,ExpenseDebtTypes
Inheritance (special conditions apply),1640,ContributionsSourceOfFunds
Cash gift from parents (special conditions apply),1641,ContributionsSourceOfFunds
Equity cash out of another property,1642,ContributionsSourceOfFunds
Sale of shares or similar investments,1643,ContributionsSourceOfFunds
Sale of a property,1644,ContributionsSourceOfFunds
Savings,1646,ContributionsSourceOfFunds
If required|| reducing the loan term,1647,PostRetirementRepaymentPlan
Other,1648,ContributionsSourceOfFunds
Employer human resource or payroll representative,1649,RelationshipTypes
Real estate agent,1650,RelationshipTypes
Conveyancer or solicitor,1651,RelationshipTypes
Accountant or tax agent,1652,RelationshipTypes
Other,1653,RelationshipTypes
Pending Application Review,1654,UploadStatus
Pending Back Office Review,1655,UploadStatus
Accepted,1656,UploadStatus
Deleted,1657,DocumentStatuses
Deposit already paid,1658,AssetSubTypes
House,1659,PropertyTypes
Townhouse / Villa,1662,PropertyTypes
Apartment,1664,PropertyTypes
Short-term,1666,IncomeRentalType
Long-term,1667,IncomeRentalType
Government,1668,EmploymentSectors
Private,1669,EmploymentSectors
Metro Plus,1670,LocationCategories
Acceptable,1671,LocationCategories
High Risk,1672,LocationCategories
Accountant,1676,OverarchingOccupations
